,cor_name,title,label
345,포바이포,포바이포 공모가 1만7천원 확정…19∼20일 일반 청약,neutral
346,포바이포,"[증권소식] 신한금융투자, IRP 1분기 수익률 3개 부문 '1위'/마스턴프리미어리...",neutral
347,포바이포,IPO 시장 다시 불붙을까?...5월 SK쉴더스·쏘카·컬리 대형주 출격,neutral
349,포바이포,한국산업단지공단-(사)산업클러스터학회 2022년 제1차 산업혁신포럼 공동 개최,neutral
351,포바이포,"[오늘의 금융투자보험家] 우리자산신탁, 헌혈 독려 나서…1천만원 상당 헌혈 ...",neutral
352,포바이포,"[생활경제뉴스] BAT, '글로 프로 슬림' 할인 행사 外",neutral
353,넥스트칩,"넥스트칩, 공모주 청약 시작… 자율주행차 영상인식 반도체 기술 '주목'",neutral
354,넥스트칩,[시그널] 넥스트칩 '소부장+실적' IPO 흥행 공식 통했다,positive
355,넥스트칩,"[특징주]앤씨앤, 물적분할한 넥스트칩 수요예측 흥행에 강세",positive
356,넥스트칩,"[알려株5] 넥스트칩, 차량용 카메라 관련 SoC 업체",neutral
357,넥스트칩,"[증권소식] 코람코, 강남역 '에이플러스에셋타워' 매입/넥스트칩, 공모가 최상...",neutral
358,넥스트칩,"[장외시황] 넥스트칩, 공모주 청약 진행…현대오일뱅크 5주 최고가",neutral
359,넥스트칩,"전문가도 손놓은 증시…""그래도 피난처 있다"" [증시프리즘]",negative
360,넥스트칩,"[주린이의 공모주] ""자동차의 눈 책임진다""…기관이 앞다퉈 사려했던 그 기업...",neutral
361,넥스트칩,"[리턴즈 고래 삼총사] 연저점 또 깨진 증시, 고래 방어 전략 공개!",neutral
362,비플라이소프트,비플라이소프트 공모가 1만원 확정…9∼10일 일반청약,neutral
363,비플라이소프트,"[시그널] 비플라이소프트, 공모가 1만원…최저 희망가보다 40% ↓",negative
364,비플라이소프트,"비플라이소프트, 수요예측 결과 '저조'…공모가 1만 원 확정",negative
365,비플라이소프트,"비플라이소프트, 공모가 1만원…경쟁률 111대 1",neutral
366,비플라이소프트,"'코넥스→코스닥' 비플라이소프트, 공모가 1만원 확정",neutral
367,비플라이소프트,"비플라이소프트, 공모가 1만원...밴드 하단 40% 하회",neutral
368,비플라이소프트,"비플라이소프트, 실적 턴어라운드 신호에도 주가 부진…저평가 매력 부각",negative
369,비플라이소프트,"범한퓨얼셀 공모주, 청약 '시작'",neutral
370,비플라이소프트,얼어붙은 IPO 시장…하반기 반등 나설까 다시 '관심',neutral
371,세아메카닉스,"세아메카닉스, 청약 경쟁률 2475.9대 1 '코스닥 상장 예정일은?'",neutral
372,세아메카닉스,"세아메카닉스, 공모주 청약 경쟁률 2475.87대 1… 증거금 9조 1082억원 집계",negative
373,세아메카닉스,"세아메카닉스, 청약 증거금 9조 몰려...경쟁률 2476대 1",neutral
374,세아메카닉스,[3월 공모주] 세아메카닉스 청약경쟁률 2475대 1...균등배정·공모가·수요예...,neutral
375,세아메카닉스,공모주 혹한기에 양극화 심화···'대박' 아니면 '쪽박',negative
376,세아메카닉스,'대박' 아니면 '쪽박'…양극화되는 공모주 시장,neutral
377,세아메카닉스,"올해 IPO 시장 찬바람, 공모가 산정방식 바꿔야",neutral
378,지투파워,"내달 1일 상장 앞둔 지투파워, 공모가 1만6400원 확정",neutral
379,지투파워,"지투파워 ""Q클래스급 수배전반 연내 출시 준비""",neutral
380,지투파워,"[클릭 e종목] “지투파워, 신재생에너지 증가 수혜 기대”",positive
381,지투파워,"지투파워, Q클래스급 수배전반 제품출시 준비",neutral
383,지투파워,"[금일 증권업계 주요기사]LG에너지솔루션, 1.05%↑ 시총 2위 탈환...국내 증권...",neutral
386,지투파워,"'공모철회에 수요예측도 썰렁'···IPO 시장 침체, 언제까지?",negative
388,세아메카닉스,"공구우먼 세아메카닉스 공모주시장 출격, 유일로보틱스 흥행 이어갈까",positive
389,넥스트칩,"넥스트칩, 공모가 최상단 초과한 1만3000원 확정",neutral
390,넥스트칩,이번주 공모주 청약...넥스트칩·삼성스팩6호 등 2개사,neutral
395,넥스트칩,"넥스트칩, 공모가 1만3,000원 확정…일반 투자자 21일부터 청약",neutral
396,넥스트칩,"[더벨]엘엑스운용, 일임업 진출…공모주 시장 겨냥",neutral
397,에이치피에스피,"'반도체 공정' 에이치피에스피, 수요예측… 7월 코스닥 입성",neutral
398,에이치피에스피,"[장외시황] 에이치피에스피, 수요예측 진행… 노바셀테크놀로지 사상 최저가",negative
399,에이치피에스피,바이오·플랫폼 떠난 IPO시장··· '소부장' 기업이 채운다,neutral
400,영창케미칼,"영창케미칼, 공모가 1만8천600원 확정",neutral
401,영창케미칼,"영창케미칼, 공모가 상단 1만8600원에 결정",neutral
402,영창케미칼,"영창케미칼, IPO 흥행 '청신호'…공모가 1만8600원",positive
403,영창케미칼,"영창케미칼, 공모가 상단 1만8600원 확정",neutral
404,영창케미칼,"영창케미칼, 공모가 상단 1만8600원 확정…1616대 1 경쟁률 기록",neutral
405,영창케미칼,"영창케미칼, 공모가 상단 1만8600원 확정… 1616대 1 경쟁률 기록",neutral
406,영창케미칼,"영창케미칼, 공모가 상단 1만8600원 확정… 1616대 1 경쟁률 기록",neutral
407,영창케미칼,"영창케미칼, 공모가 상단 1만8600원...경쟁률 1616대 1",neutral
408,영창케미칼,"[더벨]'수요예측 흥행' 영창케미칼, 공모가 상단 1만8600원",positive
409,영창케미칼,"영창케미칼, 7월 상장…공모가 상단 1만8,600원 확정",neutral
410,넥스트칩,[6월 공모주] 보로노이·위니아에이드·레이저쎌·넥스트칩 공모가·상장일·...,neutral
411,레이저쎌,"레이저쎌, 청약 경쟁률 1845대 1 기록",neutral
412,레이저쎌,"[카드] 레이저쎌, 청약 경쟁률 1845.11:1 기록",neutral
413,레이저쎌,"레이저쎌, 일반 청약 경쟁률 1845대 1…증거금 5조9043억",neutral
414,레이저쎌,"레이저쎌, 증시 위축에도 IPO 흥행…청약 증거금 6조원 육박",positive
415,레이저쎌,"레이저쎌, 청약 경쟁률 1845.11:1…이달 24일 코스닥 입성",neutral
416,레이저쎌,"레이저쎌, 청약 증거금 5조9043억...경쟁률 1845대 1",neutral
417,레이저쎌,"레이저쎌, 일반 청약 경쟁률 1845 대 1…증거금 5.9조 몰려",neutral
418,레이저쎌,"레이저쎌, 청약 경쟁률 1845.11대1…증거금 5.9조",neutral
419,레이저쎌,공모주 청약 '극과 극'…위니아에이드 '선방'·보로노이 '부진',negative
420,레이저쎌,"[IPO 빙하기] 기업가치·구주매출 낮추기…""일단 상장하자""",negative
421,레이저쎌,"약세장에서도 6조 '뭉칫돈'… 레이저쎌, 청약 경쟁률 1845대1",positive
422,레이저쎌,개미의 선택도 소부장…동시 일반청약서 레이저쎌만 '흥행',positive
423,레이저쎌,"레이저쎌 따상으로 직행은?... ""기업실적 좋아 기대해도 좋아""",positive
424,레이저쎌,(영상)레이저쎌 일반 청약 경쟁률 1845대 1…증거금 5.9조원,neutral
426,레이저쎌,IPO 시장 싸늘한데 '소부장' 기업 잇따라 공모 흥행 눈길,neutral
427,레이저쎌,[IPO 빙하기] 상장 적기 언제? 불확실성에 속 타는 FI,negative
428,레이저쎌,"'유니콘 특례상장 1호' 보로노이, 재수에도 흥행 참패 어쩌나",negative
429,레이저쎌,"[Invest]흥행 절실한 쏘카, 공모가 ‘롯데 투자 단가’보다 낮출 가능성",negative
430,레이저쎌,"레이저쎌, 이달 코스닥 입성… ""레이저 기술 특허 다수 보유""",positive
431,레이저쎌,(영상)최재준 레이저쎌 대표 “글로벌 면-레이저 토탈 솔루션 기업 될 것”,positive
432,레이저쎌,"코스닥 출사표 레이저쎌 ""글로벌 No.1 면·레이저 토털 솔루션 플랫폼 진화""",neutral
433,레이저쎌,"[IPO] 레이저쎌, 이달 상장...""유일 '면-레이저' 토털 솔루션 플랫폼 진화""",neutral
434,레이저쎌,(영상)IPO 한파에도 범한퓨얼셀 청약 '흥행'...비결은,positive
435,레이저쎌,"""IPO 도전은 계속된다""…하반기 유망주는?",neutral
436,레이저쎌,"다음주 공모주시장, 범한퓨얼셀 청담글로벌 기세 이을 '알짜'는",neutral
437,레이저쎌,"[이 특징주 버핏이라면] 세아메카닉스, 2차전지·반도체 수혜 기대감...9%대↑",negative
438,레이저쎌,얼어붙는 IPO 시장…하반기 '대어'들에 쏠린 눈,negative
439,위니아에이드,[IPO 기업분석]코스닥 상장하는 위니아에이드의 비밀 병기는?,neutral
440,위니아에이드,"위니아에이드, 청약경쟁률 111.26대 1 기록…23일 코스닥 상장",neutral
441,위니아에이드,"위니아에이드, 청약경쟁률 111.26대 1…이달 23일 코스닥 상장",neutral
442,위니아에이드,"'23일 상장' 위니아에이드, 일반 청약 경쟁률 111대 1…증거금 1조4508억",neutral
443,위니아에이드,레이저쎌 일반 청약 경쟁률 1천845대 1…증거금 5.9조원,neutral
444,위니아에이드,"5개사 일반청약 눈치싸움 치열...레이저쎌, 경쟁률 94 대 1",negative
445,위니아에이드,"위니아에이드, 일반 청약 경쟁률 111 대 1…증거금 1.4조 모여",neutral
446,위니아에이드,[시그널] '바이오'울고 '소부장' 웃고…보로노이· 레이저쎌 흥행 엇갈려,neutral
447,위니아에이드,공모주 '소·부·장' 선호…보로노이·레이저쎌 '희비',negative
448,위니아에이드,"레이저쎌, 증시 한파 뚫고 IPO 흥행…경쟁률 1800대 1",positive
449,넥스트칩,"반도체업체 넥스트칩, 기관투자자 대상 수요예측 시작.. 흥행성공할까?",neutral
450,넥스트칩,"자율주행차 반도체 내세운 넥스트칩, 기관 투심 ‘집중’",neutral
451,넥스트칩,"'자율주행 반도체' 통할까… 넥스트칩, 오늘 수요예측 돌입",neutral
452,넥스트칩,"[영상] 넥스트칩, 자율주행 반도체 기술로 내달 상장...""글로벌 기업 겨냥""",neutral
453,넥스트칩,"넥스트칩, 자율주행 자동차 확대로 실적 대폭 성장 전망 - 유진투자증권",positive
454,넥스트칩,[그래픽] 넥스트칩 연간 실적 추이,neutral
455,넥스트칩,IPO 시장 싸늘한데 '소부장' 기업 잇따라 공모 흥행 눈길,neutral
456,포바이포,"포바이포, 공모주 청약 진행… 수요예측 흥행 이어갈까",positive
457,포바이포,"[주린이의 공모주] 포바이포, 고화질 콘텐츠로 메타버스 시장 공략",neutral
458,포바이포,"포바이포, 수요예측 흥행… 침체된 IPO시장 활기 되찾을까",positive
459,포바이포,"포바이포 공모주 청약 '핫'.... 투린이들 ""어떻게 해야할지 막막해요""",positive
460,포바이포,싸늘한 IPO시장에...기업들 '오버행 가능성 낮춰라',neutral
461,포바이포,공모주 열기 '재점화'…SK쉴더스·쏘카·컬리 등 대어 출격,neutral
462,포바이포,꽁꽁 언 IPO시장에 'SK 계열사' 단비 될까,positive
463,포바이포,[오늘의 증시] 코이즈ㆍ맥스트 등,neutral
464,대명에너지,"대명에너지, 공모가 1만5000원 확정",neutral
465,대명에너지,"대명에너지, 5월 3~4일 일반 청약… 공모가 1만5,000원",neutral
467,대명에너지,"대명에너지, 수요예측 공모가 1만5천원 확정... 오는 3~4일 일반청약",neutral
469,대명에너지,"신규상장 시장, 4월 침묵 딛고 기지개 켤까",positive
470,대명에너지,공모주 광풍 끝?…'LG엔솔' 제외 IPO시장 1년새 '폭삭',negative
471,대명에너지,SK쉴더스 필두로 IPO 대어 수요예측 재개…고평가 논란 넘을까,neutral
472,대명에너지,"오는 16일 상장 앞둔 대명에너지, 청약경쟁률 151.58대 1 기록",neutral
473,대명에너지,"대명에너지, 일반청약 증거금 7096억…경쟁률 152대 1",neutral
474,대명에너지,"대명에너지, 일반청약 경쟁률 152대1…증거금 7105억 몰려",negative
475,대명에너지,"대명에너지, 청약경쟁률 151.58대 1…16일 코스닥 상장",neutral
476,대명에너지,"대명에너지, 5월 청약 공모주 첫날 경쟁률 '부진' 뒷 배경에는?",negative
478,대명에너지,"코스닥 상장 앞둔 대명에너지, 일반 청약 경쟁률 151.58대 1로 종료",neutral
479,대명에너지,"대명에너지, 일반청약 경쟁률 151.6대 1…증거금 7100억원 모여",neutral
480,대명에너지,IPO 큰 장 서는데…고평가 논란·규제로 '가시밭길' 예고,neutral
481,대명에너지,"한국투자증권, 1분기 순이익 2745억원…전년比 21.7% 급감",negative
482,지투파워,"IT솔루션 전문 지투파워, 수요예측 경쟁률 1729대 1",neutral
483,지투파워,"지투파워, 공모주 청약 진행… 차세대 재생에너지 수혜주 노린다",neutral
484,지투파워,"[주린이의 공모주] 기관이 선택한 지투파워, 투자포인트는?",neutral
486,지투파워,"[장외시황] 지투파워, 23일까지 공모주 청약 진행…현대엔지니어링 5주 최고가",neutral
487,지투파워,2700선 탈환한 코스피…유가·곡물가 `급등` [증시프리즘],negative
488,지투파워,"에이스톤벤처스, '따상' 유일로보틱스, 투자 1년 만에 4배 이상 수익",positive
489,지투파워,"[IPO워치] 현대엔지 굴욕, 얼어붙은 시장…흥행기업 보니 ""역시 옥석가리기""",neutral
490,에이치피에스피,"“에이치피에스피, 반도체 경기와 무관하게 고성장 중”",positive
491,에이치피에스피,"반도체 기술력 내세운 HSPS, 시장 추락에도 IPO 흥행 ‘찜’",positive
492,에이치피에스피,[오늘의 증시] 공구우먼ㆍ일진하이솔루스ㆍ에디슨INNO 등,neutral
493,에이치피에스피,"[더벨][IPO 모니터]수요예측 앞둔 HPSP, 파격 할인에 투자자들 '러브콜'",negative
494,레이저쎌,(영상)보로노이·레이저쎌·위니아에이드 동반 청약...흥행여부 '주목',neutral
495,레이저쎌,[기업분석]패키징 장비 수요 힘입어 IPO 하는 레이저쎌,positive
